onset,offset,midi_number,pitch_name,duration,staff,measure,beat_in_measure, instrument,tie_type,mode,select_time
1310.0,1311.0,48,C3,1.0,0,328,3.0,timpani,None,note,0
1312.0,1313.0,43,G2,1.0,0,329,1.0,timpani,None,note,0
1313.0,1314.0,43,G2,1.0,0,329,2.0,timpani,None,note,0
1314.0,1315.0,43,G2,1.0,0,329,3.0,timpani,None,note,0
1315.0,1316.0,43,G2,1.0,0,329,4.0,timpani,None,note,0
1316.0,1317.0,43,G2,1.0,0,330,1.0,timpani,None,note,0
1318.0,1319.0,43,G2,1.0,0,330,3.0,timpani,None,note,0
1319.0,1320.0,43,G2,1.0,0,330,4.0,timpani,None,note,0
1320.0,1324.0,43,G2,4.0,0,331,1.0,timpani,None,note,0
1376.0,1377.0,43,G2,1.0,0,345,1.0,timpani,None,note,0
1378.0,1379.0,43,G2,1.0,0,345,3.0,timpani,None,note,0
1380.0,1381.0,43,G2,1.0,0,346,1.0,timpani,None,note,0
1384.0,1385.0,43,G2,1.0,0,347,1.0,timpani,None,note,0
1386.0,1387.0,43,G2,1.0,0,347,3.0,timpani,None,note,0
1388.0,1389.0,43,G2,1.0,0,348,1.0,timpani,None,note,0
1392.0,1393.0,43,G2,1.0,0,349,1.0,timpani,None,note,0
1394.0,1395.0,43,G2,1.0,0,349,3.0,timpani,None,note,0
1396.0,1397.0,43,G2,1.0,0,350,1.0,timpani,None,note,0
1400.0,1401.0,43,G2,1.0,0,351,1.0,timpani,None,note,0
1402.0,1403.0,43,G2,1.0,0,351,3.0,timpani,None,note,0
1404.0,1405.0,43,G2,1.0,0,352,1.0,timpani,None,note,0
1408.0,1409.0,43,G2,1.0,0,353,1.0,timpani,None,note,0
1412.0,1413.0,43,G2,1.0,0,354,1.0,timpani,None,note,0
1416.0,1417.0,48,C3,1.0,0,355,1.0,timpani,None,note,0
1417.0,1418.0,43,G2,1.0,0,355,2.0,timpani,None,note,0
1418.0,1419.0,48,C3,1.0,0,355,3.0,timpani,None,note,0
1419.0,1420.0,43,G2,1.0,0,355,4.0,timpani,None,note,0
1420.0,1421.0,48,C3,1.0,0,356,1.0,timpani,None,note,0
1421.0,1421.5,48,C3,0.5,0,356,2.0,timpani,None,note,0
1421.5,1422.0,48,C3,0.5,0,356,2.5,timpani,None,note,0
1422.0,1423.0,48,C3,1.0,0,356,3.0,timpani,None,note,0
1423.0,1424.0,48,C3,1.0,0,356,4.0,timpani,None,note,0
1424.0,1425.0,43,G2,1.0,0,357,1.0,timpani,None,note,0
1427.0,1428.0,43,G2,1.0,0,357,4.0,timpani,None,note,0
1428.0,1429.0,43,G2,1.0,0,358,1.0,timpani,None,note,0
1431.0,1432.0,43,G2,1.0,0,358,4.0,timpani,None,note,0
1432.0,1433.0,43,G2,1.0,0,359,1.0,timpani,None,note,0
1435.0,1436.0,43,G2,1.0,0,359,4.0,timpani,None,note,0
1436.0,1437.0,43,G2,1.0,0,360,1.0,timpani,None,note,0
1439.0,1440.0,43,G2,1.0,0,360,4.0,timpani,None,note,0
1440.0,1441.0,43,G2,1.0,0,361,1.0,timpani,None,note,0
1442.0,1443.0,43,G2,1.0,0,361,3.0,timpani,None,note,0
1444.0,1445.0,43,G2,1.0,0,362,1.0,timpani,None,note,0
1446.0,1447.0,43,G2,1.0,0,362,3.0,timpani,None,note,0
1448.0,1449.0,43,G2,1.0,0,363,1.0,timpani,None,note,0
1552.0,1554.0,48,C3,2.0,0,389,1.0,timpani,None,note,0
1554.0,1555.5,48,C3,1.5,0,389,3.0,timpani,None,note,0
1555.5,1556.0,48,C3,0.5,0,389,4.5,timpani,None,note,0
1556.0,1557.0,48,C3,1.0,0,390,1.0,timpani,None,note,0
1558.0,1559.0,48,C3,1.0,0,390,3.0,timpani,None,note,0
